book_fy,section,fund,dept_code,object_code,account,name,fiscal_year,measure,amount
2024,expenditure,municipal,1210,52127,1210-52127,Schools/Meetings,2021,budget,10000.0
2024,expenditure,municipal,1210,52127,1210-52127,Schools/Meetings,2022,budget,10000.0
2024,expenditure,municipal,1210,52127,1210-52127,Schools/Meetings,2023,budget,7000.0
2024,expenditure,municipal,1210,52127,1210-52127,Schools/Meetings,2024,budget,8500.0
2024,expenditure,municipal,1210,52129,1210-52129,Oxygen/Medical Supplies,2021,budget,22000.0
2024,expenditure,municipal,1210,52129,1210-52129,Oxygen/Medical Supplies,2022,budget,22000.0
2024,expenditure,municipal,1210,52129,1210-52129,Oxygen/Medical Supplies,2023,budget,22000.0
2024,expenditure,municipal,1210,52129,1210-52129,Oxygen/Medical Supplies,2024,budget,22000.0
2024,expenditure,municipal,1210,53001,1210-53001,Fire-rescue Capital Outlays,2021,budget,10000.0
2024,expenditure,municipal,1210,53001,1210-53001,Fire-rescue Capital Outlays,2022,budget,10000.0
2024,expenditure,municipal,1210,53001,1210-53001,Fire-rescue Capital Outlays,2023,budget,10000.0
2024,expenditure,municipal,1210,53001,1210-53001,Fire-rescue Capital Outlays,2024,budget,10000.0
2024,expenditure,municipal,1220,52030,1220-52030,Fuel/Heating,2021,budget,0.0
2024,expenditure,municipal,1220,52030,1220-52030,Fuel/Heating,2022,budget,19530.0
2024,expenditure,municipal,1220,52030,1220-52030,Fuel/Heating,2023,budget,14035.0
2024,expenditure,municipal,1220,52030,1220-52030,Fuel/Heating,2024,budget,22834.0
2024,expenditure,municipal,1220,52031,1220-52031,Electricity,2022,budget,19131.0
2024,expenditure,municipal,1220,52031,1220-52031,Electricity,2023,budget,19800.0
2024,expenditure,municipal,1220,52031,1220-52031,Electricity,2024,budget,11880.0
2024,expenditure,municipal,1220,52032,1220-52032,Telephone / Internet,2021,budget,0.0
2024,expenditure,municipal,1220,52032,1220-52032,Telephone / Internet,2022,budget,10500.0
2024,expenditure,municipal,1220,52032,1220-52032,Telephone / Internet,2023,budget,11400.0
2024,expenditure,municipal,1220,52032,1220-52032,Telephone / Internet,2024,budget,13200.0
2024,expenditure,municipal,1220,52033,1220-52033,Water,2021,budget,0.0
2024,expenditure,municipal,1220,52033,1220-52033,Water,2022,budget,3190.0
2024,expenditure,municipal,1220,52033,1220-52033,Water,2023,budget,3200.0
2024,expenditure,municipal,1220,52033,1220-52033,Water,2024,budget,3360.0
2024,expenditure,municipal,1220,52043,1220-52043,Building Repair & Maintenance,2021,budget,0.0
2024,expenditure,municipal,1220,52043,1220-52043,Building Repair & Maintenance,2022,budget,17720.0
2024,expenditure,municipal,1220,52043,1220-52043,Building Repair & Maintenance,2023,budget,20725.0
2024,expenditure,municipal,1220,52043,1220-52043,Building Repair & Maintenance,2024,budget,19500.0
2024,expenditure,municipal,1220,52047,1220-52047,Cleaning Services & Consumables,2021,budget,0.0
2024,expenditure,municipal,1220,52047,1220-52047,Cleaning Services & Consumables,2022,budget,28398.0
2024,expenditure,municipal,1220,52047,1220-52047,Cleaning Services & Consumables,2023,budget,29400.0
2024,expenditure,municipal,1220,52047,1220-52047,Cleaning Services & Consumables,2024,budget,31000.0
2024,expenditure,municipal,1220,52060,1220-52060,Miscellaneous Expenses,2021,budget,0.0
2024,expenditure,municipal,1220,52060,1220-52060,Miscellaneous Expenses,2022,budget,6620.0
2024,expenditure,municipal,1220,52060,1220-52060,Miscellaneous Expenses,2023,budget,7375.0
2024,expenditure,municipal,1220,52060,1220-52060,Miscellaneous Expenses,2024,budget,9875.0
2024,expenditure,municipal,1220,53001,1220-53001,Capital Outlay,2021,budget,0.0
2024,expenditure,municipal,1220,53001,1220-53001,Capital Outlay,2022,budget,1000.0
2024,expenditure,municipal,1220,53001,1220-53001,Capital Outlay,2023,budget,1000.0
2024,expenditure,municipal,1220,53001,1220-53001,Capital Outlay,2024,budget,1000.0
2024,expenditure,municipal,1240,52048,1240-52048,Contract Town of Falmouth,2021,budget,181937.0
2024,expenditure,municipal,1240,52048,1240-52048,Contract Town of Falmouth,2022,budget,187395.0
2024,expenditure,municipal,1240,52048,1240-52048,Contract Town of Falmouth,2023,budget,193018.0
2024,expenditure,municipal,1240,52048,1240-52048,Contract Town of Falmouth,2024,budget,205564.0
2024,expenditure,municipal,1240,52060,1240-52060,Annual operating expenses,2021,budget,28328.0
2024,expenditure,municipal,1240,52060,1240-52060,Annual operating expenses,2022,budget,30293.0
2024,expenditure,municipal,1240,52060,1240-52060,Annual operating expenses,2023,budget,40560.0
2024,expenditure,municipal,1240,52060,1240-52060,Annual operating expenses,2024,budget,42360.0
2024,expenditure,municipal,1240,51012,1240-51012,Part-Time Wages,2021,budget,3290.0
2024,expenditure,municipal,1240,51012,1240-51012,Part-Time Wages,2022,budget,3388.0
2024,expenditure,municipal,1240,51012,1240-51012,Part-Time Wages,2023,budget,3472.0
2024,expenditure,municipal,1240,51012,1240-51012,Part-Time Wages,2024,budget,3662.0
2024,expenditure,municipal,1240,53001,1240-53001,Communications Capital Outlay,2021,budget,4500.0
2024,expenditure,municipal,1240,53001,1240-53001,Communications Capital Outlay,2022,budget,4500.0
2024,expenditure,municipal,1240,53001,1240-53001,Communications Capital Outlay,2023,budget,4500.0
2024,expenditure,municipal,1240,53001,1240-53001,Communications Capital Outlay,2024,budget,4500.0
2024,expenditure,municipal,1260,51011,1260-51011,Salaries and Wages,2021,budget,32287.0
2024,expenditure,municipal,1260,51011,1260-51011,Salaries and Wages,2022,budget,35827.0
2024,expenditure,municipal,1260,51011,1260-51011,Salaries and Wages,2023,budget,37743.0
2024,expenditure,municipal,1260,51011,1260-51011,Salaries and Wages,2024,budget,41936.0
2024,expenditure,municipal,1260,51012,1260-51012,Part-Time Wages,2021,budget,5400.0
2024,expenditure,municipal,1260,51012,1260-51012,Part-Time Wages,2022,budget,5700.0
2024,expenditure,municipal,1260,51012,1260-51012,Part-Time Wages,2023,budget,18821.0
2024,expenditure,municipal,1260,51012,1260-51012,Part-Time Wages,2024,budget,11331.0
2024,expenditure,municipal,1260,51013,1260-51013,Overtime,2021,budget,2380.0
2024,expenditure,municipal,1260,51013,1260-51013,Overtime,2022,budget,5664.0
2024,expenditure,municipal,1260,51013,1260-51013,Overtime,2023,budget,8019.0
2024,expenditure,municipal,1260,51013,1260-51013,Overtime,2024,budget,6000.0
2024,expenditure,municipal,1260,52021,1260-52021,Gas/Oil,2021,budget,2730.0
2024,expenditure,municipal,1260,52021,1260-52021,Gas/Oil,2022,budget,2784.0
2024,expenditure,municipal,1260,52021,1260-52021,Gas/Oil,2023,budget,5658.0
2024,expenditure,municipal,1260,52021,1260-52021,Gas/Oil,2024,budget,4950.0
2024,expenditure,municipal,1260,52023,1260-52023,Uniforms,2021,budget,1205.0
2024,expenditure,municipal,1260,52023,1260-52023,Uniforms,2022,budget,1205.0
2024,expenditure,municipal,1260,52023,1260-52023,Uniforms,2023,budget,1620.0
2024,expenditure,municipal,1260,52023,1260-52023,Uniforms,2024,budget,1720.0
2024,expenditure,municipal,1260,52026,1260-52026,Professional Development,2021,budget,1700.0
2024,expenditure,municipal,1260,52026,1260-52026,Professional Development,2022,budget,1900.0
2024,expenditure,municipal,1260,52026,1260-52026,Professional Development,2023,budget,2200.0
2024,expenditure,municipal,1260,52026,1260-52026,Professional Development,2024,budget,2200.0
2024,expenditure,municipal,1260,52027,1260-52027,Supplies,2021,budget,1525.0
2024,expenditure,municipal,1260,52027,1260-52027,Supplies,2022,budget,1550.0
2024,expenditure,municipal,1260,52027,1260-52027,Supplies,2023,budget,1875.0
2024,expenditure,municipal,1260,52027,1260-52027,Supplies,2024,budget,2040.0
2024,expenditure,municipal,1260,52031,1260-52031,Power,2021,budget,2448.0
2024,expenditure,municipal,1260,52031,1260-52031,Power,2022,budget,1704.0
2024,expenditure,municipal,1260,52031,1260-52031,Power,2023,budget,1800.0
2024,expenditure,municipal,1260,52031,1260-52031,Power,2024,budget,1080.0
2024,expenditure,municipal,1260,52032,1260-52032,Telephone,2021,budget,2268.0
2024,expenditure,municipal,1260,52032,1260-52032,Telephone,2022,budget,2292.0
2024,expenditure,municipal,1260,52032,1260-52032,Telephone,2023,budget,2220.0
2024,expenditure,municipal,1260,52032,1260-52032,Telephone,2024,budget,2220.0
2024,expenditure,municipal,1260,52041,1260-52041,Equip Repairs and Maintenance,2021,budget,3000.0
2024,expenditure,municipal,1260,52041,1260-52041,Equip Repairs and Maintenance,2022,budget,3000.0
2024,expenditure,municipal,1260,52041,1260-52041,Equip Repairs and Maintenance,2023,budget,4000.0
2024,expenditure,municipal,1260,52041,1260-52041,Equip Repairs and Maintenance,2024,budget,5000.0
2024,expenditure,municipal,1260,52043,1260-52043,Building Maintenance,2021,budget,0.0
2024,expenditure,municipal,1260,52043,1260-52043,Building Maintenance,2022,budget,1550.0
2024,expenditure,municipal,1260,52043,1260-52043,Building Maintenance,2023,budget,1550.0
2024,expenditure,municipal,1260,52043,1260-52043,Building Maintenance,2024,budget,1650.0
2024,expenditure,municipal,1260,52047,1260-52047,Cleaning & Consumables,2021,budget,0.0
2024,expenditure,municipal,1260,52047,1260-52047,Cleaning & Consumables,2022,budget,500.0
2024,expenditure,municipal,1260,52047,1260-52047,Cleaning & Consumables,2023,budget,500.0
2024,expenditure,municipal,1260,52047,1260-52047,Cleaning & Consumables,2024,budget,500.0
2024,expenditure,municipal,1260,52048,1260-52048,Contracted Services,2021,budget,9774.0
2024,expenditure,municipal,1260,52048,1260-52048,Contracted Services,2022,budget,11400.0
2024,expenditure,municipal,1260,52048,1260-52048,Contracted Services,2023,budget,14000.0
2024,expenditure,municipal,1260,52048,1260-52048,Contracted Services,2024,budget,17820.0
2024,expenditure,municipal,1260,52060,1260-52060,Miscellaneous,2021,budget,400.0
2024,expenditure,municipal,1260,52060,1260-52060,Miscellaneous,2022,budget,1270.0
2024,expenditure,municipal,1260,52060,1260-52060,Miscellaneous,2023,budget,1890.0
2024,expenditure,municipal,1260,52060,1260-52060,Miscellaneous,2024,budget,2260.0
2024,expenditure,municipal,1260,52082,1260-52082,Transfer to Technology Reserve,2024,budget,300.0
2024,expenditure,municipal,1260,52137,1260-52137,Boat Repairs,2021,budget,3200.0
2024,expenditure,municipal,1260,52137,1260-52137,Boat Repairs,2022,budget,3600.0
2024,expenditure,municipal,1260,52137,1260-52137,Boat Repairs,2023,budget,4500.0
2024,expenditure,municipal,1260,52137,1260-52137,Boat Repairs,2024,budget,5200.0
2024,expenditure,municipal,1260,53001,1260-53001,Harbor Capital Outlays,2021,budget,4500.0
2024,expenditure,municipal,1260,53001,1260-53001,Harbor Capital Outlays,2022,budget,5000.0
2024,expenditure,municipal,1260,53001,1260-53001,Harbor Capital Outlays,2023,budget,6500.0
2024,expenditure,municipal,1260,53001,1260-53001,Harbor Capital Outlays,2024,budget,7500.0
2024,expenditure,municipal,1270,52139,1270-52139,Street Lights,2021,budget,108700.0
2024,expenditure,municipal,1270,52139,1270-52139,Street Lights,2022,budget,83800.0
2024,expenditure,municipal,1270,52139,1270-52139,Street Lights,2023,budget,70728.0
2024,expenditure,municipal,1270,52139,1270-52139,Street Lights,2024,budget,70228.0
2024,expenditure,municipal,1270,52141,1270-52141,Traffic Signals,2021,budget,11200.0
2024,expenditure,municipal,1270,52141,1270-52141,Traffic Signals,2022,budget,13100.0
2024,expenditure,municipal,1270,52141,1270-52141,Traffic Signals,2023,budget,13100.0
2024,expenditure,municipal,1270,52141,1270-52141,Traffic Signals,2024,budget,13100.0
2024,expenditure,municipal,1270,52143,1270-52143,Canine Control,2021,budget,34680.0
2024,expenditure,municipal,1270,52143,1270-52143,Canine Control,2022,budget,37784.0
2024,expenditure,municipal,1270,52143,1270-52143,Canine Control,2023,budget,38138.0
2024,expenditure,municipal,1270,52143,1270-52143,Canine Control,2024,budget,40462.0
2024,expenditure,municipal,1270,52145,1270-52145,Chebeague Parking,2021,budget,2900.0
2024,expenditure,municipal,1270,52145,1270-52145,Chebeague Parking,2022,budget,2900.0
2024,expenditure,municipal,1270,52145,1270-52145,Chebeague Parking,2023,budget,2900.0
2024,expenditure,municipal,1270,52145,1270-52145,Chebeague Parking,2024,budget,3400.0
2024,expenditure,municipal,1270,52147,1270-52147,Informational Signs,2021,budget,500.0
2024,expenditure,municipal,1270,52147,1270-52147,Informational Signs,2022,budget,500.0
2024,expenditure,municipal,1270,52147,1270-52147,Informational Signs,2023,budget,500.0
2024,expenditure,municipal,1270,52147,1270-52147,Informational Signs,2024,budget,500.0
2024,expenditure,municipal,1270,52149,1270-52149,Hydrant Rental,2021,budget,497685.0
2024,expenditure,municipal,1270,52149,1270-52149,Hydrant Rental,2022,budget,494197.0
2024,expenditure,municipal,1270,52149,1270-52149,Hydrant Rental,2023,budget,547452.0
2024,expenditure,municipal,1270,52149,1270-52149,Hydrant Rental,2024,budget,574919.0
2024,expenditure,municipal,1310,51011,1310-51011,Salaries and Wages,2021,budget,490648.0
2024,expenditure,municipal,1310,51011,1310-51011,Salaries and Wages,2022,budget,576302.0
2024,expenditure,municipal,1310,51011,1310-51011,Salaries and Wages,2023,budget,598094.0
2024,expenditure,municipal,1310,51011,1310-51011,Salaries and Wages,2024,budget,655545.0
2024,expenditure,municipal,1310,51012,1310-51012,Part-Time Wages,2021,budget,7684.0
2024,expenditure,municipal,1310,51012,1310-51012,Part-Time Wages,2022,budget,7684.0
2024,expenditure,municipal,1310,51012,1310-51012,Part-Time Wages,2023,budget,7800.0
2024,expenditure,municipal,1310,51012,1310-51012,Part-Time Wages,2024,budget,8300.0
2024,expenditure,municipal,1310,51013,1310-51013,Overtime,2021,budget,121632.0
2024,expenditure,municipal,1310,51013,1310-51013,Overtime,2022,budget,132619.0
2024,expenditure,municipal,1310,51013,1310-51013,Overtime,2023,budget,136365.0
2024,expenditure,municipal,1310,51013,1310-51013,Overtime,2024,budget,144500.0
2024,expenditure,municipal,1310,51014,1310-51014,Contract Incentives,2021,budget,4150.0
2024,expenditure,municipal,1310,51014,1310-51014,Contract Incentives,2022,budget,4150.0
2024,expenditure,municipal,1310,51014,1310-51014,Contract Incentives,2023,budget,5250.0
2024,expenditure,municipal,1310,51014,1310-51014,Contract Incentives,2024,budget,5350.0
2024,expenditure,municipal,1310,52023,1310-52023,Uniforms,2021,budget,15135.0
2024,expenditure,municipal,1310,52023,1310-52023,Uniforms,2022,budget,15135.0
2024,expenditure,municipal,1310,52023,1310-52023,Uniforms,2023,budget,16335.0
2024,expenditure,municipal,1310,52023,1310-52023,Uniforms,2024,budget,17455.0
2024,expenditure,municipal,1310,52026,1310-52026,Professional Development,2021,budget,1800.0
2024,expenditure,municipal,1310,52026,1310-52026,Professional Development,2022,budget,1800.0
2024,expenditure,municipal,1310,52026,1310-52026,Professional Development,2023,budget,1800.0
2024,expenditure,municipal,1310,52026,1310-52026,Professional Development,2024,budget,1800.0
2024,expenditure,municipal,1310,52042,1310-52042,Equipment Rental/Contracted Services,2021,budget,65140.0
2024,expenditure,municipal,1310,52042,1310-52042,Equipment Rental/Contracted Services,2022,budget,65140.0
2024,expenditure,municipal,1310,52042,1310-52042,Equipment Rental/Contracted Services,2023,budget,84730.0
2024,expenditure,municipal,1310,52042,1310-52042,Equipment Rental/Contracted Services,2024,budget,91270.0
2024,expenditure,municipal,1310,52060,1310-52060,Miscellaneous,2021,budget,5000.0
2024,expenditure,municipal,1310,52060,1310-52060,Miscellaneous,2022,budget,6500.0
2024,expenditure,municipal,1310,52060,1310-52060,Miscellaneous,2023,budget,6500.0
2024,expenditure,municipal,1310,52060,1310-52060,Miscellaneous,2024,budget,6500.0
2024,expenditure,municipal,1310,52082,1310-52082,Transfer to Technology Reserve,2024,budget,5000.0
2024,expenditure,municipal,1310,52151,1310-52151,Salt,2021,budget,142414.0
2024,expenditure,municipal,1310,52151,1310-52151,Salt,2022,budget,142414.0
2024,expenditure,municipal,1310,52151,1310-52151,Salt,2023,budget,142414.0
2024,expenditure,municipal,1310,52151,1310-52151,Salt,2024,budget,163758.0
2024,expenditure,municipal,1310,52153,1310-52153,Sand,2021,budget,8800.0
2024,expenditure,municipal,1310,52153,1310-52153,Sand,2022,budget,8800.0
2024,expenditure,municipal,1310,52153,1310-52153,Sand,2023,budget,8800.0
2024,expenditure,municipal,1310,52153,1310-52153,Sand,2024,budget,10000.0
2024,expenditure,municipal,1310,52155,1310-52155,Street Signs,2021,budget,6000.0
2024,expenditure,municipal,1310,52155,1310-52155,Street Signs,2022,budget,6000.0
2024,expenditure,municipal,1310,52155,1310-52155,Street Signs,2023,budget,7500.0
2024,expenditure,municipal,1310,52155,1310-52155,Street Signs,2024,budget,7500.0
2024,expenditure,municipal,1310,52159,1310-52159,Road Patch,2021,budget,7500.0
